prestation;gir;lieu;annee;age;nb;pop;prevalence;part;recale_gir;decomp6age;decomp8age
APA;GIR12;ensemble;2018;[80,85);74880,9199106927699;1874296;3,99514910722174e-02;0,15847676213369818;FALSE;TRUE;TRUE
APAdom;GIR12;domicile;2018;[80,85);29688,9321335022323;1874296;1,58400445465936e-02;0,19454299370871808;FALSE;TRUE;TRUE
APAetab;GIR12;établissement;2018;[80,85);45191,9877771905303;1874296;2,41114465256238e-02;0,14127109148070849;FALSE;TRUE;TRUE
APA;GIR12;ensemble;2018;[85,90);122341,4580921212328;1349741;9,06406918750495e-02;0,25892147393860093;FALSE;FALSE;TRUE
APAdom;GIR12;domicile;2018;[85,90);40065,7019174532616;1349741;2,96839926455915e-02;0,26253896775447988;FALSE;FALSE;TRUE
APAetab;GIR12;établissement;2018;[85,90);82275,7561746679712;1349741;6,09566992294581e-02;0,25719572094287213;FALSE;FALSE;TRUE
APA;GIR12;ensemble;2018;[90,95);118385,8401263010164;656303;1,80382902601849e-01;0,25054986835190785;FALSE;FALSE;TRUE
APAdom;GIR12;domicile;2018;[90,95);31959,3381175627692;656303;4,86960110155870e-02;0,20942030809264978;FALSE;FALSE;TRUE
APAetab;GIR12;établissement;2018;[90,95);86426,5020087382436;656303;1,31686891586262e-01;0,27017103854406144;FALSE;FALSE;TRUE
APA;GIR12;ensemble;2018;[95,Inf];71447,9828169622633;210365;3,39638166125364e-01;0,15121134985147819;FALSE;FALSE;TRUE
APAdom;GIR12;domicile;2018;[95,Inf];16193,2470963509277;210365;7,69769072628571e-02;0,10610966921353850;FALSE;FALSE;TRUE
APAetab;GIR12;établissement;2018;[95,Inf];55254,7357206113375;210365;2,62661258862507e-01;0,17272745034394518;FALSE;FALSE;TRUE
APA;GIR12;ensemble;2019;[60,65);5124,4045763377344;4102632;1,24905294365611e-03;0,01084160215552653;FALSE;TRUE;TRUE
APAdom;GIR12;domicile;2019;[60,65);1272,1567361366754;4102632;3,10083072558464e-04;0,00852590252271736;FALSE;TRUE;TRUE
APAetab;GIR12;établissement;2019;[60,65);3852,2478402010593;4102632;9,38969871097642e-04;0,01190985684141874;FALSE;TRUE;TRUE
APA;GIR12;ensemble;2019;[65,70);14070,4708575859186;3901017;3,60687247904480e-03;0,02976861895004733;FALSE;TRUE;TRUE
APAdom;GIR12;domicile;2019;[65,70);5443,5912340191016;3901017;1,39542873922854e-03;0,03648255511007985;FALSE;TRUE;TRUE
APAetab;GIR12;établissement;2019;[65,70);8626,8796235668178;3901017;2,21144373981626e-03;0,02667141512355826;FALSE;TRUE;TRUE
APA;GIR12;ensemble;2019;[70,75);27261,8064872527757;3474708;7,84578344058055e-03;0,05767726875831032;FALSE;TRUE;TRUE
APAdom;GIR12;domicile;2019;[70,75);11482,3482624993903;3474708;3,30455055863669e-03;0,07695386836944372;FALSE;TRUE;TRUE
APAetab;GIR12;établissement;2019;[70,75);15779,4582247533872;3474708;4,54123288194386e-03;0,04878478651626727;FALSE;TRUE;TRUE
APA;GIR12;ensemble;2019;[75,80);39389,1805942637729;2215403;1,77796909159479e-02;0,08333491606167999;FALSE;TRUE;TRUE
APAdom;GIR12;domicile;2019;[75,80);16190,2207175967906;2215403;7,30802509412364e-03;0,10850568938439305;FALSE;TRUE;TRUE
APAetab;GIR12;établissement;2019;[75,80);23198,9598766669806;2215403;1,04716658218243e-02;0,07172339435629366;FALSE;TRUE;TRUE
APA;GIR12;ensemble;2019;[80,85);72569,6298960904678;1871781;3,87703635714277e-02;0,15353414122299838;FALSE;TRUE;TRUE
APAdom;GIR12;domicile;2019;[80,85);28410,9091458997500;1871781;1,51785434011242e-02;0,19040786019443470;FALSE;TRUE;TRUE
APAetab;GIR12;établissement;2019;[80,85);44158,7207501907178;1871781;2,35918201703034e-02;0,13652393725724282;FALSE;TRUE;TRUE
APA;GIR12;ensemble;2019;[85,90);117385,4857528930443;1373327;8,54752624487053e-02;0,24835016759656756;FALSE;FALSE;TRUE
APAdom;GIR12;domicile;2019;[85,90);38466,7001866698411;1373327;2,80098623173285e-02;0,25780104514331303;FALSE;FALSE;TRUE
APAetab;GIR12;établissement;2019;[85,90);78918,7855662232032;1373327;5,74654001313767e-02;0,24399038618015953;FALSE;FALSE;TRUE
APA;GIR12;ensemble;2019;[90,95);120805,0372146845621;671831;1,79814621853836e-01;0,25558484548876242;FALSE;FALSE;TRUE
APAdom;GIR12;domicile;2019;[90,95);31470,1461783683881;671831;4,68423549648176e-02;0,21091064573320695;FALSE;FALSE;TRUE
APAetab;GIR12;établissement;2019;[90,95);89334,8910363161849;671831;1,32972266889019e-01;0,27619348684760031;FALSE;FALSE;TRUE
APA;GIR12;ensemble;2019;[95,Inf];76055,1746208916447;225833;3,36776178064728e-01;0,16090843976610741;FALSE;FALSE;TRUE
APAdom;GIR12;domicile;2019;[95,Inf];16474,7275388100206;225833;7,29509307267318e-02;0,11041243354241130;FALSE;FALSE;TRUE
APAetab;GIR12;établissement;2019;[95,Inf];59580,4470820816205;225833;2,63825247337996e-01;0,18420273687745942;FALSE;FALSE;TRUE
APA;GIR34;ensemble;2010;[60,65);15907,6485915177709;4106061;3,87418710815981e-03;0,02095878863202410;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2010;[60,65);11517,4468001100468;4106061;2,80498677445611e-03;0,02011473725004033;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2010;[60,65);4390,2017914077232;4106061;1,06920033370369e-03;0,02355143730613848;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2010;[65,70);29317,8511556698832;2682232;1,09303934766530e-02;0,03862711965139038;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2010;[65,70);23558,1555304201793;2682232;8,78304170944951e-03;0,04114332949082592;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2010;[65,70);5759,6956252497030;2682232;2,14735176720347e-03;0,03089814930283932;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2010;[70,75);54246,5143002421537;2429718;2,23262593849336e-02;0,07147135673144581;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2010;[70,75);44737,0724263841839;2429718;1,84124546249335e-02;0,07813141860435109;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2010;[70,75);9509,4418738579643;2429718;3,91380476000012e-03;0,05101383370278306;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2010;[75,80);110838,4033794949064;2267643;4,88782420246463e-02;0,14603281279299465;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2010;[75,80);93052,7796213554393;2267643;4,10350216596508e-02;0,16251277257487204;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2010;[75,80);17785,6237581394489;2267643;7,84322036499548e-03;0,09541178806636925;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2010;[80,85);183277,4452469086391;1809747;1,01272412799639e-01;0,24147335251016047;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2010;[80,85);148734,5152812775050;1809747;8,21852531217223e-02;0,25975858597987356;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2010;[80,85);34542,9299656311268;1809747;1,90871596779169e-02;0,18530711983401396;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2010;[85,Inf];365408,7029583801050;1679621;2,17554259537348e-01;0,48143656968198456;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2010;[85,Inf];250987,5146779353381;1679621;1,49431041096733e-01;0,43833915610003704;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2010;[85,Inf];114421,1882804447960;1679621;6,81232184406153e-02;0,61381767178785585;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2011;[60,65);15073,5352044828815;4121143;3,65761032909629e-03;0,01946580007275012;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2011;[60,65);10883,0355948177294;4121143;2,64078086948638e-03;0,01867762704154613;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2011;[60,65);4190,4996096651521;4121143;1,01682945960991e-03;0,02186169611274567;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2011;[65,70);32063,5684644786306;2966697;1,08078339191628e-02;0,04140654497312985;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2011;[65,70);25987,5281265625235;2966697;8,75975137554072e-03;0,04460018106627853;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2011;[65,70);6076,0403379161053;2966697;2,04808254362212e-03;0,03169849894030191;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2011;[70,75);53291,7514879593000;2370880;2,24776249696144e-02;0,06882039056655970;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2011;[70,75);44067,9424104749633;2370880;1,85871669635220e-02;0,07563005612359848;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2011;[70,75);9223,8090774843295;2370880;3,89045800609239e-03;0,04812030302755722;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2011;[75,80);105410,3849602417031;2253255;4,67813829150459e-02;0,13612582923596150;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2011;[75,80);89120,1405536752573;2253255;3,95517331831840e-02;0,15294930652844155;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2011;[75,80);16290,2444065664513;2253255;7,22964973186188e-03;0,08498565946583346;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2011;[80,85);180940,1762283156277;1832893;9,87183519323363e-02;0,23366418347177617;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2011;[80,85);146768,9653902016871;1832893;8,00750318704920e-02;0,25188707442408131;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2011;[80,85);34171,2108381139551;1832893;1,86433200618443e-02;0,17827006245851956;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2011;[85,Inf];387580,4942745892331;1758181;2,20444023837471e-01;0,50051725167982264;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2011;[85,Inf];265850,0252177916118;1758181;1,51207427004268e-01;0,45625575481605402;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2011;[85,Inf];121730,4690567976504;1758181;6,92365968332030e-02;0,63506377999504215;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2012;[60,65);14793,6817190393740;4119546;3,59109516413687e-03;0,01873684818180512;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2012;[60,65);10651,7400945934787;4119546;2,58565873389773e-03;0,01801849841813451;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2012;[60,65);4141,9416244458962;4119546;1,00543643023913e-03;0,02087731548719036;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2012;[65,70);34454,1145582314857;3232773;1,06577586976356e-02;0,04363765058465949;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2012;[65,70);27592,1053794824184;3232773;8,53511996650628e-03;0,04667484398962693;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2012;[65,70);6862,0091787490674;3232773;2,12263873112930e-03;0,03458772322024348;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2012;[70,75);52431,8767188203419;2370637;2,21172101501918e-02;0,06640727660804722;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2012;[70,75);43655,2988094819666;2370637;1,84150077846089e-02;0,07384736442650318;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2012;[70,75);8776,5779093383771;2370637;3,70220236558291e-03;0,04423804160583152;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2012;[75,80);103474,0610531838611;2228594;4,64301981667293e-02;0,13105444672458685;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2012;[75,80);86904,8241522881435;2228594;3,89953594743090e-02;0,14700832189015439;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2012;[75,80);16569,2369008957139;2228594;7,43483869242029e-03;0,08351667346549653;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2012;[80,85);180565,0406054796767;1864935;9,68210906039512e-02;0,22869356100937116;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2012;[80,85);146652,3366699963226;1864935;7,86367013702871e-02;0,24807729749670604;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2012;[80,85);33912,7039354833541;1864935;1,81843892336641e-02;0,17093582751289604;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2012;[85,Inf];403831,3981115028728;1821213;2,21737599122949e-01;0,51147021689153016;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2012;[85,Inf];275699,5086257369258;1821213;1,51382352654927e-01;0,46637367377887501;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2012;[85,Inf];128131,8894857659761;1821213;7,03552464680221e-02;0,64584441870834208;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2013;[60,65);14659,0522601721477;4096081;3,57879940854982e-03;0,01834375966226384;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2013;[60,65);10293,5008037989264;4096081;2,51301202388305e-03;0,01722477511291013;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2013;[60,65);4365,5514563732204;4096081;1,06578738466676e-03;0,02166186677220934;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2013;[65,70);34388,0859654028027;3481510;9,87734803731795e-03;0,04303189408148063;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2013;[65,70);27166,2037691439982;3481510;7,80299461128763e-03;0,04545895118814210;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2013;[65,70);7221,8821962588017;3481510;2,07435342603031e-03;0,03583498019512850;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2013;[70,75);49773,3237590303615;2403400;2,07095463755639e-02;0,06228437367048293;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2013;[70,75);41203,7791921339231;2403400;1,71439540618016e-02;0,06894892650366148;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2013;[70,75);8569,5445668964385;2403400;3,56559231376235e-03;0,04252208101581724;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2013;[75,80);98553,8125096682343;2229429;4,42058538350709e-02;0,12332635278127693;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2013;[75,80);82591,1529444961634;2229429;3,70458771929925e-02;0,13820507356057918;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2013;[75,80);15962,6595651720709;2229429;7,15997664207834e-03;0,07920671839203465;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2013;[80,85);178467,5224761961144;1875053;9,51799882329705e-02;0,22332721663853086;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2013;[80,85);145744,4050483766769;1875053;7,77281522433641e-02;0,24388346091124571;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2013;[80,85);32723,1174278194594;1875053;1,74518359896064e-02;0,16237211201759019;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2013;[85,Inf];423288,3993506397237;1889685;2,23999449300090e-01;0,52968640316596471;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2013;[85,Inf];290599,5182420500787;1889685;1,53781989189759e-01;0,48627881272346130;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2013;[85,Inf];132688,8811085896159;1889685;7,02174601103304e-02;0,65840224160722005;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2014;[60,65);14757,5236500000010;4081728;3,61550883596359e-03;0,01834304904546842;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2014;[60,65);10260,8555999999990;4081728;2,51385089844301e-03;0,01709095845107790;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2014;[60,65);4496,6680500000002;4081728;1,10165793752058e-03;0,02202500000000000;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2014;[65,70);36946,5848399999959;3709373;9,96033152772719e-03;0,04592322085031385;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2014;[65,70);28923,0182399999976;3709373;7,79727955101846e-03;0,04817552476029467;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2014;[65,70);8023,5666000000001;3709373;2,16305197670873e-03;0,03929999999999999;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2014;[70,75);50904,0381599999964;2446482;2,08070356372947e-02;0,06327181244810512;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2014;[70,75);42125,0721599999961;2446482;1,72186315533897e-02;0,07016547996594147;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2014;[70,75);8778,9660000000003;2446482;3,58840408390497e-03;0,04300000000000000;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2014;[75,80);95906,7503100000031;2216875;4,32621371570341e-02;0,11920849774330690;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2014;[75,80);80538,4557599999825;2216875;3,63297234891457e-02;0,13414859878820781;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2014;[75,80);15368,2945500000005;2216875;6,93241366788836e-03;0,07527499999999999;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2014;[80,85);176001,9085499999928;1894538;9,28996454808507e-02;0,21876377888296297;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2014;[80,85);144096,4919999999984;1894538;7,60589082932092e-02;0,24001382084726727;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2014;[80,85);31905,4165500000017;1894538;1,68407371876415e-02;0,15627500000000000;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2014;[85,Inf];430012,6712100000586;1960401;2,19349342920147e-01;0,53448964102984275;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2014;[85,Inf];294423,5829600000288;1960401;1,50185387050915e-01;0,49040561718721082;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2014;[85,Inf];135589,0882500000298;1960401;6,91639558692329e-02;0,66412500000000008;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2015;[60,65);15651,7772839890640;4055390;3,85949989618485e-03;0,01913280257057046;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2015;[60,65);11191,6331757353091;4055390;2,75969343903677e-03;0,01845710588762187;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2015;[60,65);4460,1441082537540;4055390;1,09980645714808e-03;0,02106815108392307;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2015;[65,70);41294,1828411287715;3937310;1,04879175988502e-02;0,05047819383556897;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2015;[65,70);32514,1094401666996;3937310;8,25795008271299e-03;0,05362187549892189;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2015;[65,70);8780,0734009620737;3937310;2,22996751613718e-03;0,04147397672579396;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2015;[70,75);54828,8279234102665;2520074;2,17568325070654e-02;0,06702300453172756;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2015;[70,75);45639,7383492841109;2520074;1,81104754659126e-02;0,07526850372673582;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2015;[70,75);9189,0895741261593;2520074;3,64635704115282e-03;0,04340602518047109;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2015;[75,80);96761,5906712013239;2194421;4,40943605038419e-02;0,11828180130190390;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2015;[75,80);81360,6661674930801;2194421;3,70761427125848e-02;0,13417902525582115;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2015;[75,80);15400,9245037082401;2194421;7,01821779125712e-03;0,07274854722199883;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2015;[80,85);171459,3113405513286;1881130;9,11469762007683e-02;0,20959262921026328;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2015;[80,85);140348,3288583825924;1881130;7,46085219301072e-02;0,23146076414533204;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2015;[80,85);31110,9824821687362;1881130;1,65384542706611e-02;0,14695733218365414;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2015;[85,Inf];438064,1433728090487;2027059;2,16108235316687e-01;0,53549156854996582;FALSE;TRUE;FALSE
APAdom;GIR34;domicile;2015;[85,Inf];295304,5731403029058;2027059;1,45681291536311e-01;0,48701272548556729;FALSE;TRUE;FALSE
APAetab;GIR34;établissement;2015;[85,Inf];142759,5702325061720;2027059;7,04269437803765e-02;0,67434596760415888;FALSE;TRUE;FALSE
APA;GIR34;ensemble;2016;[60,65);13843,9137329043242;4064409;3,40613204352818e-03;0,01666909603254634;FALSE;TRUE;TRUE
APAdom;GIR34;domicile;2016;[60,65);10062,2892862090885;4064409;2,47570785474815e-03;0,01638910648355237;FALSE;TRUE;TRUE
APAetab;GIR34;établissement;2016;[60,65);3781,6244466952339;4064409;9,30424188780025e-04;0,01746291541081086;FALSE;TRUE;TRUE
APA;GIR34;ensemble;2016;[65,70);37737,7846184795271;3951340;9,55062956325690e-03;0,04543908377338721;FALSE;TRUE;TRUE
APAdom;GIR34;domicile;2016;[65,70);29670,1573030239961;3951340;7,50888491069460e-03;0,04832571928631239;FALSE;TRUE;TRUE
APAetab;GIR34;établissement;2016;[65,70);8067,6273154555347;3951340;2,04174465256230e-03;0,03725496684338025;FALSE;TRUE;TRUE
APA;GIR34;ensemble;2016;[70,75);54532,4973498476829;2784330;1,95855007667366e-02;0,06566116004166174;FALSE;TRUE;TRUE
APAdom;GIR34;domicile;2016;[70,75);45198,4543398105379;2784330;1,62331528015036e-02;0,07361766890188590;FALSE;TRUE;TRUE
APAetab;GIR34;établissement;2016;[70,75);9334,0430100371450;2784330;3,35234796523298e-03;0,04310306478677294;FALSE;TRUE;TRUE
APA;GIR34;ensemble;2016;[75,80);88509,3581411892228;2143146;4,12988000543077e-02;0,10657181336863193;FALSE;TRUE;TRUE
APAdom;GIR34;domicile;2016;[75,80);74397,0777626946801;2143146;3,47139568478744e-02;0,12117537022007981;FALSE;TRUE;TRUE
APAetab;GIR34;établissement;2016;[75,80);14112,2803784945390;2143146;6,58484320643322e-03;0,06516817361879008;FALSE;TRUE;TRUE
APA;GIR34;ensemble;2016;[80,85);166278,6396688366076;1885428;8,81914555574844e-02;0,20021178015673222;FALSE;TRUE;TRUE
APAdom;GIR34;domicile;2016;[80,85);136718,8882042872428;1885428;7,25134495744665e-02;0,22268296541264779;FALSE;TRUE;TRUE
APAetab;GIR34;établissement;2016;[80,85);29559,7514645493684;1885428;1,56780059830178e-02;0,13650203680091114;FALSE;TRUE;TRUE
APA;GIR34;ensemble;2016;[85,90);232386,1414993903018;1307890;1,77680188318123e-01;0,27981010168239323;FALSE;FALSE;TRUE
APAdom;GIR34;domicile;2016;[85,90);174640,7863241247833;1307890;1,33528650210740e-01;0,28444883286750711;FALSE;FALSE;TRUE
APAetab;GIR34;établissement;2016;[85,90);57745,3551752655039;1307890;4,41515381073833e-02;0,26665848685057414;FALSE;FALSE;TRUE
APA;GIR34;ensemble;2016;[90,95);172271,2405956804869;632008;2,72577626542196e-01;0,20742731488639934;FALSE;FALSE;TRUE
APAdom;GIR34;domicile;2016;[90,95);110016,9523863972281;632008;1,74075252823378e-01;0,17919178194645952;FALSE;FALSE;TRUE
APAetab;GIR34;établissement;2016;[90,95);62254,2882092832660;632008;9,85023737188189e-02;0,28747999286629528;FALSE;FALSE;TRUE
APA;GIR34;ensemble;2016;[95,Inf];64954,1910594912333;176808;3,67371335343939e-01;0,07820965005824808;FALSE;FALSE;TRUE
APAdom;GIR34;domicile;2016;[95,Inf];33257,4365772232486;176808;1,88099161673811e-01;0,05416855488155512;FALSE;FALSE;TRUE
APAetab;GIR34;établissement;2016;[95,Inf];31696,7544822679920;176808;1,79272173670128e-01;0,14637036282246529;FALSE;FALSE;TRUE
APA;GIR34;ensemble;2017;[60,65);14280,8395744650206;4064964;3,51315277932720e-03;0,01697530978516875;FALSE;TRUE;TRUE
APAdom;GIR34;domicile;2017;[60,65);10329,3415415337349;4064964;2,54106593355654e-03;0,01665351730774514;FALSE;TRUE;TRUE
APAetab;GIR34;établissement;2017;[60,65);3951,4980329312857;4064964;9,72086845770660e-04;0,01787835246641227;FALSE;TRUE;TRUE
